sourceType,platformId,platformLabel,date,region,channel,sourceChannel,merchant,rawMerchant,brand,product,rawProduct,activityName,activityGmv,subsidy,orderId
bill,taobao,淘宝闪购,2026-06-04,YN,酒小二,酒类专营店,酒小二,酒小二·酒水外卖(泸西火神庙街店),大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,嘉士伯_满减券_6月品牌加持满49-10全渠道-新,52.0,10.0,4051896170135779880
bill,taobao,淘宝闪购,2026-06-04,CBC-CQ,酒小二,酒类专营店,酒小二,酒小二(长寿凤城店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,72.0,10.0,4051986170319813160
bill,taobao,淘宝闪购,2026-06-04,CBC-CQ,酒小二,酒类专营店,酒小二,酒小二(重庆北滨路店),重庆啤酒,重庆国宾啤酒500ml罐装6罐装12箱装,重庆国宾啤酒500ml罐装6罐装12箱装,嘉士伯_满减券_6月品牌加持满49-10全渠道-新,58.0,10.0,4052040336266280498
bill,taobao,淘宝闪购,2026-06-04,YN,酒小二,酒类专营店,酒小二,酒小二(富民永定店),大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,嘉士伯_满减券_6月品牌加持满49-10全渠道-新,53.0,10.0,4052110336582837815
bill,taobao,淘宝闪购,2026-06-04,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(凯里商贸城店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,【品牌联盟券】6月深夜小酒馆38-8,68.0,8.0,4052200336859302527
bill,taobao,淘宝闪购,2026-06-04,CIB华南,酒小二,酒类专营店,酒小二,酒小二(肇庆端州车城店),乌苏,红乌苏500ml大罐装6罐装,红乌苏 500ml*6多罐装,6月嘉士伯超级品牌券39-10新供给,46.0,7.0,4052260336645620288
bill,taobao,淘宝闪购,2026-06-04,CIB东南,酒小二,酒类专营店,酒小二,酒小二(杭州白洋店),乌苏,红乌苏500ml大罐装6罐装,红乌苏 500ml*6多罐装,嘉士伯_满减券_6月CIB加持品牌券满39-10,47.0,10.0,4052270336462178901
bill,taobao,淘宝闪购,2026-06-04,CIB东南,酒小二,酒类专营店,酒小二,酒小二(龙岩罗桥店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,嘉士伯_满减券_6月CIB加持品牌券满79-20,109.0,20.0,4052320336660386445
bill,taobao,淘宝闪购,2026-06-04,CIB东南,永辉,连锁超市,永辉超市,永辉线上超市(平潭店),乌苏,红乌苏620ml大瓶装,红乌苏啤酒620ml/瓶,【全国KA】6月深夜小酒馆49-15,7.5,1.17,4052340336477437594
bill,taobao,淘宝闪购,2026-06-04,CIB东南,永辉,连锁超市,永辉超市,永辉线上超市(平潭店),乌苏,红乌苏620ml大瓶装6箱装,乌苏啤酒620ml*6瓶/箱,【全国KA】6月深夜小酒馆49-15,43.9,6.83,4052340336477437594
bill,taobao,淘宝闪购,2026-06-04,CIB东南,酒小二,酒类专营店,酒小二,酒小二(莆田万达店),乌苏,红乌苏500ml大罐装12箱装,红乌苏啤酒500ml*12罐/箱,嘉士伯_满减券_6月CIB加持品牌券满79-20,249.0,20.0,4052380336422359557
bill,taobao,淘宝闪购,2026-06-04,CBC-CQ,惠宜选,仓店,惠宜选,拾惠客24H超市(威远县建设路西段店),乌苏,红乌苏500ml大罐装3罐装,红乌苏啤酒500ml*3罐/箱,【品牌联盟券】6月深夜小酒馆29-6,21.5,3.99,4052380336497607296
bill,taobao,淘宝闪购,2026-06-04,CIB苏皖,惠宜选,仓店,惠宜选,拾惠客24H超市(淮南凤台州来路店),K1664,1664桃红500ml罐装,1664桃红啤酒500ml/瓶,【品牌联盟券】6月深夜小酒馆29-6,31.0,6.0,4052410336491153059
bill,taobao,淘宝闪购,2026-06-04,CIB华北,惠宜选,仓店,惠宜选,拾惠客超市(开封新曹路店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,68.9,10.0,4052410336606333600
bill,taobao,淘宝闪购,2026-06-04,CIB苏皖,惠宜选,仓店,惠宜选,惠宜选超市(徐州丰县店),乐堡,乐堡啤酒495ml瓶装,乐堡啤酒495ml/瓶,海天×嘉士伯×舒客×女护×妙可蓝多×伊利低温39-8,55.2,8.0,4052430336619167366
bill,taobao,淘宝闪购,2026-06-04,CBC-SC,惠宜选,仓店,惠宜选,拾惠客24H超市(梓潼县滨河路店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,72.9,10.0,4052450336444811837
bill,taobao,淘宝闪购,2026-06-04,CBC-CQ,酒小二,酒类专营店,酒小二,酒小二(江津吾悦店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,嘉士伯_满减券_6月CBC-重庆加持品牌券满79-20,95.0,20.0,4052450336469987854
bill,taobao,淘宝闪购,2026-06-04,CIB华北,惠宜选,仓店,惠宜选,厉臣便利店(德州三八东路店),K1664,1664桃红500ml罐装,1664桃红啤酒500ml/瓶,【品牌联盟券】6月深夜小酒馆38-8,11.9,2.47,4052586170403573380
bill,taobao,淘宝闪购,2026-06-04,CIB苏皖,酒小二,酒类专营店,酒小二,酒小二(天长金园华庭店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,87.0,10.0,4052706170374119046
bill,taobao,淘宝闪购,2026-06-04,CBC-CQ,酒小二,酒类专营店,酒小二,酒小二(广安玉兔路店),重庆啤酒,重庆山城精品啤酒500ml罐装12箱装,重庆山城精品啤酒500ml罐装12箱装,海天×嘉士伯×舒客×女护×妙可蓝多×伊利低温39-8,48.8,8.0,4052726170242057857
bill,taobao,淘宝闪购,2026-06-04,CIB苏皖,永辉,连锁超市,永辉超市,永辉超市(庐江中心城店),乌苏,红乌苏500ml大罐装,乌苏 红罐装啤酒 500ml/罐,【品牌联盟券】6月深夜小酒馆29-6,14.4,2.66,4052776170346577642
bill,taobao,淘宝闪购,2026-06-04,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(六枝老街新路店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,海天×嘉士伯×舒客×女护×妙可蓝多×伊利低温39-8,68.0,8.0,4052936170310889088
bill,taobao,淘宝闪购,2026-06-04,CIB东南,惠宜选,仓店,惠宜选,拾惠客24H超市(杭州文淙北路店),乌苏,乌苏新疆酒花精酿啤酒1L*6罐,,6月嘉士伯超级品牌券25-10新供给,33.0,6.0,4053020336620187192
bill,taobao,淘宝闪购,2026-06-04,CIB东南,酒小二,酒类专营店,酒小二,酒小二(新余暨阳店),乌苏,红乌苏620ml大瓶装6箱装,乌苏啤酒620ml*6瓶/箱,嘉士伯_满减券_6月品牌加持满49-10全渠道-新,87.0,10.0,4053070336323472119
bill,taobao,淘宝闪购,2026-06-04,YN,酒小二,酒类专营店,酒小二,酒小二·酒水外卖(宾川店),大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,嘉士伯_满减券_6月品牌加持满49-10全渠道-新,58.0,10.0,4053080336584004172
bill,taobao,淘宝闪购,2026-06-04,CIB东南,惠宜选,仓店,惠宜选,拾惠客24H超市(衢州凤起路店),乌苏,红乌苏275ml瓶装,红乌苏275ml瓶装,6月嘉士伯超级品牌券79-30新供给,95.8,15.0,4053110336594447077
bill,taobao,淘宝闪购,2026-06-04,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(贵阳大关花园店),乌苏,红乌苏500ml大罐装12箱装,红乌苏啤酒500ml*12罐/箱,嘉士伯_满减券_6月华中加持品牌券满79-20,94.0,20.0,4053180336584421015
bill,taobao,淘宝闪购,2026-06-04,CIB东南,酒小二,酒类专营店,酒小二,酒小二(惠安文苑店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,嘉士伯_满减券_6月CIB加持品牌券满79-20,100.0,20.0,4053220336638566937
bill,taobao,淘宝闪购,2026-06-04,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(毕节洪南店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,【品牌联盟券】6月深夜小酒馆38-8,68.0,8.0,4053220336654939884
bill,taobao,淘宝闪购,2026-06-04,CBC-CQ,永辉,连锁超市,永辉超市,永辉超市(西充鹭岛天街店),乌苏,红乌苏500ml大罐装12箱装,红乌苏啤酒500ml*12罐/箱,6月嘉士伯超级品牌券59-20超便,79.0,12.0,4053300336578093678
bill,taobao,淘宝闪购,2026-06-04,华中-湖南,酒小二,酒类专营店,酒小二,酒小二·酒水外卖(靖州店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,【品牌联盟券】6月深夜小酒馆38-8,73.0,8.0,4053340336513398328
bill,taobao,淘宝闪购,2026-06-04,CIB苏皖,酒小二,酒类专营店,酒小二,酒小二(扬州东花园店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,【品牌联盟券】6月深夜小酒馆38-8,63.0,8.0,4053360336532786801
bill,taobao,淘宝闪购,2026-06-04,CIB苏皖,酒小二,酒类专营店,酒小二,酒小二(扬州东花园店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,【品牌联盟券】6月深夜小酒馆38-8,63.0,8.0,4053360336608227063
bill,taobao,淘宝闪购,2026-06-04,CBC-SC,惠宜选,仓店,惠宜选,拾惠客24H超市(峨眉山秀川路店),乌苏,红乌苏500ml大罐装6罐装,红乌苏 500ml*6多罐装,【品牌联盟券】6月深夜小酒馆38-8,42.5,8.0,4053410336327777898
bill,taobao,淘宝闪购,2026-06-04,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(武汉白沙洲店),K1664,1664桃红500ml罐装6罐装,乐堡 啤酒330ml*24,嘉士伯_满减券_6月品牌加持满79-30全渠道（1664）,83.0,30.0,4053470336256255698
bill,taobao,淘宝闪购,2026-06-04,CIB东南,永辉,连锁超市,永辉超市,永辉超市(漳州龙海美一城店),乌苏,红乌苏620ml大瓶装6箱装,乌苏啤酒620ml*6瓶/箱,6月嘉士伯超级品牌券39-10超便,43.9,7.0,4053566170190244372
bill,taobao,淘宝闪购,2026-06-04,YN,酒小二,酒类专营店,酒小二,酒小二·啤酒红酒洋酒(昆明石闸路站),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,【品牌联盟券】6月深夜小酒馆38-8,76.0,8.0,4053606170419902992
bill,taobao,淘宝闪购,2026-06-04,CIB华南,酒小二,酒类专营店,酒小二,酒小二(深圳平湖店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,6月嘉士伯超级品牌券79-30新供给,100.0,15.0,4053726170429608691
bill,taobao,淘宝闪购,2026-06-04,CIB东南,永辉,连锁超市,永辉超市,永辉线上超市(平潭店),乌苏,红乌苏500ml大罐装12箱装,红乌苏啤酒500ml*12罐/箱,6月嘉士伯超级品牌券59-20超便,75.9,12.0,4053746170482712163
bill,taobao,淘宝闪购,2026-06-04,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(绥阳洋川店),K1664,1664白啤330ml瓶装6瓶装,1664白啤酒330ml/瓶,嘉士伯_满减券_6月品牌加持满79-30全渠道（1664）,85.0,30.0,4053826170036490757
bill,taobao,淘宝闪购,2026-06-04,CBC-SC,惠宜选,仓店,惠宜选,拾惠客24H超市(成都赛云台东二路店),乌苏,红乌苏500ml大罐装6罐装,红乌苏 500ml*6多罐装,【品牌联盟券】6月深夜小酒馆38-8,42.5,8.0,4053966170384408076
bill,taobao,淘宝闪购,2026-06-04,CIB华南,酒小二,酒类专营店,酒小二,酒小二(深圳和平店),乌苏,红乌苏500ml大罐装12箱装,红乌苏啤酒500ml*12罐/箱,6月嘉士伯超级品牌券79-30新供给,85.0,15.0,4053976170417908352
bill,taobao,淘宝闪购,2026-06-04,CIB华南,酒小二,酒类专营店,酒小二,酒小二(南宁凤凰城店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,【品牌联盟券】6月深夜小酒馆69-15,90.0,15.0,4054010336295569100
bill,taobao,淘宝闪购,2026-06-04,CIB华南,酒小二,酒类专营店,酒小二,酒小二·酒水外卖(南宁富乐店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,【品牌联盟券】6月深夜小酒馆69-15,90.0,15.0,4054010336429796871
bill,taobao,淘宝闪购,2026-06-04,CIB华南,酒小二,酒类专营店,酒小二,酒小二·酒水外卖(南宁富乐店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,圣农康面百饮嘉士伯6月59-15,90.0,15.0,4054010336564005449
bill,taobao,淘宝闪购,2026-06-04,CIB华南,酒小二,酒类专营店,酒小二,酒小二(南宁凤凰城店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,圣农康面百饮嘉士伯6月59-15,90.0,15.0,4054010336740345431
bill,taobao,淘宝闪购,2026-06-04,YN,酒小二,酒类专营店,酒小二,酒小二(澜沧店),大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,【品牌联盟券】6月深夜小酒馆38-8,56.0,8.0,4054020336574139920
bill,taobao,淘宝闪购,2026-06-04,CIB苏皖,酒小二,酒类专营店,酒小二,酒小二(长丰北城世纪金源店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,嘉士伯_满减券_6月CIB加持品牌券满79-20,106.0,20.0,4054040336231338730
bill,taobao,淘宝闪购,2026-06-04,CIB东南,酒小二,酒类专营店,酒小二,酒小二(杭州颜三店),乌苏,红乌苏620ml大瓶装12箱装,红乌苏啤酒620ml*12瓶/箱,嘉士伯_满减券_6月CIB加持品牌券满79-20,109.0,20.0,4054080336704792308
bill,taobao,淘宝闪购,2026-06-04,华中-非湖南,惠宜选,仓店,惠宜选,拾惠客24h超市(渭南华阴店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml瓶装12箱装,海天×嘉士伯×舒客×女护×妙可蓝多×伊利低温39-8,63.9,8.0,4054190336587203156
bill,taobao,淘宝闪购,2026-06-04,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(六枝老街新路店),乐堡,乐堡啤酒330ml小罐装24箱装,乐堡啤酒330ml小罐装24箱装,嘉士伯_满减券_6月华中加持品牌券满79-20,95.0,20.0,4054210336599259802
bill,taobao,淘宝闪购,2026-06-04,CBC-CQ,酒小二,酒类专营店,酒小二,酒小二(重庆福民路店),K1664,1664白啤500ml罐装,1664 白啤500ml大罐,【品牌联盟券】6月深夜小酒馆69-15,96.0,15.0,4054240336484293306
bill,taobao,淘宝闪购,2026-06-04,华中-非湖南,永辉,连锁超市,永辉超市,永辉线上超市(大明宫店),乌苏,红乌苏500ml大罐装12箱装,红乌苏啤酒500ml*12罐/箱,海天×嘉士伯×舒客×女护×妙可蓝多×伊利低温39-8,79.9,6.21,4054340336415769229
bill,taobao,淘宝闪购,2026-06-04,华中-非湖南,永辉,连锁超市,永辉超市,永辉线上超市(大明宫店),乌苏,乌苏新疆酒花精酿啤酒1L*1罐,,海天×嘉士伯×舒客×女护×妙可蓝多×伊利低温39-8,33.8,1.79,4054340336415769229
bill,taobao,淘宝闪购,2026-06-04,CBC-CQ,酒小二,酒类专营店,酒小二,酒小二(永川文理学院店),重庆啤酒,重庆国宾啤酒500ml罐装6罐装12箱装,重庆国宾啤酒500ml罐装6罐装12箱装,圣农康面百饮嘉士伯6月59-15,66.0,15.0,4054360336511671966
bill,taobao,淘宝闪购,2026-06-04,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(黔西财富店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,海天×嘉士伯×舒客×女护×妙可蓝多×伊利低温39-8,62.0,8.0,4054460336394506897
bill,taobao,淘宝闪购,2026-06-04,CBC-CQ,永辉,连锁超市,永辉超市,永辉线上超市(永川星光大道店),重庆啤酒,重庆33啤酒500ml大罐装12箱装,重庆33啤酒500ml大罐装12箱装,【品牌联盟券】6月深夜小酒馆29-6,39.9,6.0,4054490336489604783
bill,taobao,淘宝闪购,2026-06-04,YN,酒小二,酒类专营店,酒小二,酒小二(宜良花园街店),大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,嘉士伯_满减券_6月品牌加持满49-10全渠道-新,56.0,10.0,4054546170418544161
bill,taobao,淘宝闪购,2026-06-04,华中-非湖南,惠宜选,仓店,惠宜选,拾惠客24H超市(汉中兴汉路店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,海天×嘉士伯×舒客×女护×妙可蓝多×伊利低温39-8,63.9,8.0,4054576170159303269
bill,taobao,淘宝闪购,2026-06-04,CIB华北,惠宜选,仓店,惠宜选,拾惠客24H超市(涞源县中心路店),乌苏,红乌苏275ml瓶装,红乌苏275ml瓶装,6月嘉士伯超级品牌券79-30新供给,99.0,15.0,4054686170335423097
bill,taobao,淘宝闪购,2026-06-04,CIB华北,惠宜选,仓店,惠宜选,厉臣便利店(涞源县中心路店),乌苏,红乌苏620ml大瓶装6箱装,乌苏啤酒620ml*6瓶/箱,嘉士伯_满减券_6月品牌加持满49-10全渠道-新,53.5,10.0,4054686170335490668
bill,taobao,淘宝闪购,2026-06-04,CIB华南,酒小二,酒类专营店,酒小二,酒小二(钦州光大天骄御景店),乌苏,红乌苏620ml大瓶装6箱装,乌苏啤酒620ml*6瓶/箱,【品牌联盟券】6月深夜小酒馆38-8,51.0,8.0,4054766170378240654
bill,taobao,淘宝闪购,2026-06-04,CBC-CQ,永辉,连锁超市,永辉超市,永辉线上超市(巴国城店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,69.9,10.0,4054786170380704471
bill,taobao,淘宝闪购,2026-06-04,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(都匀新都汇店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,海天×嘉士伯×舒客×女护×妙可蓝多×伊利低温39-8,76.0,8.0,4054846170033602137
bill,taobao,淘宝闪购,2026-06-04,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二(湄潭翠芽店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,海天×嘉士伯×舒客×女护×妙可蓝多×伊利低温39-8,74.0,8.0,4054846170142785191
bill,taobao,淘宝闪购,2026-06-04,CIB苏皖,惠宜选,仓店,惠宜选,拾惠客24h超市(常熟东南大道店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,72.0,10.0,4054846170402618914
bill,taobao,淘宝闪购,2026-06-04,CBC-CQ,酒小二,酒类专营店,酒小二,酒小二(重庆回兴店),重庆啤酒,重庆国宾啤酒500ml罐装,重庆国宾啤酒500ml罐装,嘉士伯_满减券_6月品牌加持满49-10全渠道-新,11.0,1.59,4054896170155470428
bill,taobao,淘宝闪购,2026-06-04,CBC-CQ,酒小二,酒类专营店,酒小二,酒小二(重庆回兴店),重庆啤酒,重庆国宾啤酒500ml罐装6罐装12箱装,重庆国宾啤酒500ml罐装6罐装12箱装,嘉士伯_满减券_6月品牌加持满49-10全渠道-新,58.0,8.41,4054896170155470428
bill,taobao,淘宝闪购,2026-06-04,CIB华南,酒小二,酒类专营店,酒小二,酒小二(神州半岛星悦店),乐堡,乐堡啤酒495ml瓶装12箱装,乐堡啤酒495ml*12/箱装,嘉士伯_满减券_6月品牌加持满59-10全渠道,74.0,10.0,4054956170453490396
bill,taobao,淘宝闪购,2026-06-04,CBC-CQ,酒小二,酒类专营店,酒小二,酒小二(永川渝西广场店),重庆啤酒,重庆国宾啤酒500ml罐装6罐装12箱装,重庆国宾啤酒500ml罐装6罐装12箱装,圣农康面百饮嘉士伯6月59-15,66.0,15.0,4055210336443469486
bill,taobao,淘宝闪购,2026-06-04,华中-湖南,酒小二,酒类专营店,酒小二,酒小二(汨罗归义镇店),K1664,1664白啤330ml瓶装6瓶装,1664白啤酒330ml/瓶,【品牌联盟券】6月深夜小酒馆69-15,75.0,15.0,4055280336306078447
bill,taobao,淘宝闪购,2026-06-04,CIB华南,酒小二,酒类专营店,酒小二,酒小二(惠州陈江店),乌苏,红乌苏500ml大罐装12箱装,红乌苏啤酒500ml*12罐/箱,6月嘉士伯超级品牌券79-30新供给,85.0,15.0,4055340336613600994
bill,taobao,淘宝闪购,2026-06-04,YN,酒小二,酒类专营店,酒小二,酒小二·啤酒红酒洋酒(昆明吾悦广场路站),大理啤酒,大理V8啤酒500ml罐装,大理V8啤酒500ml罐装,【品牌联盟券】6月深夜小酒馆38-8,59.0,8.0,4055420336587772643
bill,taobao,淘宝闪购,2026-06-04,华中-非湖南,酒小二,酒类专营店,酒小二,酒小二·酒水外卖(息烽一品城店),乐堡,乐堡啤酒500ml大罐装12箱装,乐堡 啤酒500ml大罐装12箱装,【品牌联盟券】6月深夜小酒馆38-8,77.0,8.0,4055420336587814463
bill,taobao,淘宝闪购,2026-06-04,CIB华南,酒小二,酒类专营店,酒小二,酒小二(汕头万象城店),乌苏,红乌苏500ml大罐装,乌苏 红罐装啤酒 500ml/罐,6月嘉士伯超级品牌券39-10新供给,48.0,7.0,4055440336496429785
